committee,chamber,congress,year_start,year_end,full_name,first_name,last_name,party,state,role,Unnamed: 11,bioguide_id,match_method,Unnamed: 12
Foreign Affairs,House,116,2019,2020,Gerald Connolly,Gerald,Connolly,Democrat,VA,Member,,C001078,no_middle+state,
Foreign Affairs,House,116,2019,2020,Theodore Deutch,Theodore,Deutch,Democrat,FL,Member,,D000610,no_middle+state,
Foreign Affairs,House,116,2019,2020,Karen Bass,Karen,Bass,Democrat,CA,Member,,B001270,full_name+state,
Foreign Affairs,House,116,2019,2020,William Keating,William,Keating,Democrat,MA,Member,,,no_match,
Foreign Affairs,House,116,2019,2020,David Cicilline,David,Cicilline,Democrat,RI,Member,,C001084,no_middle+state,
Foreign Affairs,House,116,2019,2020,Ami Bera,Ami,Bera,Democrat,CA,Member,,B001287,full_name+state,
Foreign Affairs,House,116,2019,2020,Joaquin Castro,Joaquin,Castro,Democrat,TX,Member,,C001091,full_name+state,
Foreign Affairs,House,116,2019,2020,Dina Titus,Dina,Titus,Democrat,NV,Member,,T000468,full_name+state,
Foreign Affairs,House,116,2019,2020,Ted Lieu,Ted,Lieu,Democrat,CA,Member,,L000582,full_name+state,
Foreign Affairs,House,116,2019,2020,Susan Wild,Susan,Wild,Democrat,PA,Member,,W000826,full_name+state,
Foreign Affairs,House,116,2019,2020,Dean Phillips,Dean,Phillips,Democrat,MN,Member,,P000616,full_name+state,
Foreign Affairs,House,116,2019,2020,Ilhan Omar,Ilhan,Omar,Democrat,MN,Member,,O000173,full_name+state,
Foreign Affairs,House,116,2019,2020,Colin Allred,Colin,Allred,Democrat,TX,Member,,A000376,no_middle+state,
Foreign Affairs,House,116,2019,2020,Steve Chabot,Steve,Chabot,Republican,OH,Member,,C000266,full_name+state,
Foreign Affairs,House,116,2019,2020,Joe Wilson,Joe,Wilson,Republican,SC,Member,,W000795,full_name+state,
Foreign Affairs,House,116,2019,2020,Scott Perry,Scott,Perry,Republican,PA,Member,,P000605,full_name+state,
Foreign Affairs,House,116,2019,2020,Ted Yoho,Ted,Yoho,Republican,FL,Member,,Y000065,no_middle+state,
Foreign Affairs,House,116,2019,2020,Adam Kinzinger,Adam,Kinzinger,Republican,IL,Member,,K000378,full_name+state,
Foreign Affairs,House,116,2019,2020,Lee Zeldin,Lee,Zeldin,Republican,NY,Member,,Z000017,no_middle+state,
Foreign Affairs,House,116,2019,2020,Jim Sensenbrenner,Jim,Sensenbrenner,Republican,WI,Member,,,no_match,
Foreign Affairs,House,116,2019,2020,Ann Wagner,Ann,Wagner,Republican,MO,Member,,W000812,full_name+state,
Foreign Affairs,House,116,2019,2020,Brian Mast,Brian,Mast,Republican,FL,Member,,M001199,no_middle+state,
Foreign Affairs,House,116,2019,2020,Francis Rooney,Francis,Rooney,Republican,FL,Member,,R000607,full_name+state,
Foreign Affairs,House,116,2019,2020,Brian Fitzpatrick,Brian,Fitzpatrick,Republican,PA,Member,,F000466,no_middle+state,
Foreign Affairs,House,116,2019,2020,John Curtis,John,Curtis,Republican,UT,Member,,C001114,no_middle+state,
Foreign Affairs,House,116,2019,2020,Ken Buck,Ken,Buck,Republican,CO,Member,,B001297,full_name+state,
Foreign Affairs,House,117,2021,2022,Albio Sires,Albio,Sires,Democrat,NJ,Member,,S001165,full_name+state,
Foreign Affairs,House,117,2021,2022,Gerald Connolly,Gerald,Connolly,Democrat,VA,Member,,C001078,no_middle+state,
Foreign Affairs,House,117,2021,2022,Theodore Deutch,Theodore,Deutch,Democrat,FL,Member,,D000610,no_middle+state,
Foreign Affairs,House,117,2021,2022,Karen Bass,Karen,Bass,Democrat,CA,Member,,B001270,full_name+state,
Foreign Affairs,House,117,2021,2022,William Keating,William,Keating,Democrat,MA,Member,,,no_match,
Foreign Affairs,House,117,2021,2022,David Cicilline,David,Cicilline,Democrat,RI,Member,,C001084,no_middle+state,
Foreign Affairs,House,117,2021,2022,Joaquin Castro,Joaquin,Castro,Democrat,TX,Member,,C001091,full_name+state,
Foreign Affairs,House,117,2021,2022,Dina Titus,Dina,Titus,Democrat,NV,Member,,T000468,full_name+state,
Foreign Affairs,House,117,2021,2022,Ted Lieu,Ted,Lieu,Democrat,CA,Member,,L000582,full_name+state,
Foreign Affairs,House,117,2021,2022,Susan Wild,Susan,Wild,Democrat,PA,Member,,W000826,full_name+state,
Foreign Affairs,House,117,2021,2022,Dean Phillips,Dean,Phillips,Democrat,MN,Member,,P000616,full_name+state,
Foreign Affairs,House,117,2021,2022,Ilhan Omar,Ilhan,Omar,Democrat,MN,Member,,O000173,full_name+state,
Foreign Affairs,House,117,2021,2022,Colin Allred,Colin,Allred,Democrat,TX,Member,,A000376,no_middle+state,
Foreign Affairs,House,117,2021,2022,Andy Levin,Andy,Levin,Democrat,MI,Member,,L000592,full_name+state,
Foreign Affairs,House,117,2021,2022,Abigail Spanberger,Abigail,Spanberger,Democrat,VA,Member,,S001209,name_key,
Foreign Affairs,House,117,2021,2022,Chrissy Houlahan,Chrissy,Houlahan,Democrat,PA,Member,,H001085,full_name+state,
Foreign Affairs,House,117,2021,2022,Tom Malinowski,Tom,Malinowski,Democrat,NJ,Member,,M001203,full_name+state,
Foreign Affairs,House,117,2021,2022,David Trone,David,Trone,Democrat,MD,Member,,T000483,no_middle+state,
Foreign Affairs,House,117,2021,2022,Jim Costa,Jim,Costa,Democrat,CA,Member,,,no_match,
Foreign Affairs,House,117,2021,2022,Juan Vargas,Juan,Vargas,Democrat,CA,Member,,V000130,full_name+state,
Foreign Affairs,House,117,2021,2022,Steve Chabot,Steve,Chabot,Republican,OH,Member,,C000266,full_name+state,
Foreign Affairs,House,117,2021,2022,Joe Wilson,Joe,Wilson,Republican,SC,Member,,W000795,full_name+state,
Foreign Affairs,House,117,2021,2022,Scott Perry,Scott,Perry,Republican,PA,Member,,P000605,full_name+state,
Foreign Affairs,House,117,2021,2022,Lee Zeldin,Lee,Zeldin,Republican,NY,Member,,Z000017,no_middle+state,
Foreign Affairs,House,117,2021,2022,Ann Wagner,Ann,Wagner,Republican,MO,Member,,W000812,full_name+state,
Foreign Affairs,House,117,2021,2022,Brian Mast,Brian,Mast,Republican,FL,Member,,M001199,no_middle+state,
Foreign Affairs,House,117,2021,2022,Brian Fitzpatrick,Brian,Fitzpatrick,Republican,PA,Member,,F000466,no_middle+state,
Foreign Affairs,House,117,2021,2022,Ken Buck,Ken,Buck,Republican,CO,Member,,B001297,full_name+state,
Foreign Affairs,House,118,2023,2024,Gerald Connolly,Gerald,Connolly,Democrat,VA,Member,,C001078,no_middle+state,
Foreign Affairs,House,118,2023,2024,Joaquin Castro,Joaquin,Castro,Democrat,TX,Member,,C001091,full_name+state,
Foreign Affairs,House,118,2023,2024,Dina Titus,Dina,Titus,Democrat,NV,Member,,T000468,full_name+state,
Foreign Affairs,House,118,2023,2024,Ted Lieu,Ted,Lieu,Democrat,CA,Member,,L000582,full_name+state,
Foreign Affairs,House,118,2023,2024,Susan Wild,Susan,Wild,Democrat,PA,Member,,W000826,full_name+state,
Foreign Affairs,House,118,2023,2024,Dean Phillips,Dean,Phillips,Democrat,MN,Member,,P000616,full_name+state,
Foreign Affairs,House,118,2023,2024,Ilhan Omar,Ilhan,Omar,Democrat,MN,Member,,O000173,full_name+state,
Foreign Affairs,House,118,2023,2024,Colin Allred,Colin,Allred,Democrat,TX,Member,,A000376,no_middle+state,
Foreign Affairs,House,118,2023,2024,Andy Levin,Andy,Levin,Democrat,MI,Member,,L000592,full_name+state,
Foreign Affairs,House,118,2023,2024,Abigail Spanberger,Abigail,Spanberger,Democrat,VA,Member,,S001209,name_key,
Foreign Affairs,House,118,2023,2024,Chrissy Houlahan,Chrissy,Houlahan,Democrat,PA,Member,,H001085,full_name+state,
Foreign Affairs,House,118,2023,2024,Tom Malinowski,Tom,Malinowski,Democrat,NJ,Member,,M001203,full_name+state,
Foreign Affairs,House,118,2023,2024,David Trone,David,Trone,Democrat,MD,Member,,T000483,no_middle+state,
Foreign Affairs,House,118,2023,2024,Jim Costa,Jim,Costa,Democrat,CA,Member,,,no_match,
Foreign Affairs,House,118,2023,2024,Juan Vargas,Juan,Vargas,Democrat,CA,Member,,V000130,full_name+state,
Foreign Affairs,House,118,2023,2024,Kathy Manning,Kathy,Manning,Democrat,NC,Member,,M001135,no_middle+state,
Foreign Affairs,House,118,2023,2024,Sara Jacobs,Sara,Jacobs,Democrat,CA,Member,,J000305,full_name+state,
Foreign Affairs,House,118,2023,2024,Steve Chabot,Steve,Chabot,Republican,OH,Member,,C000266,full_name+state,
Foreign Affairs,House,118,2023,2024,Scott Perry,Scott,Perry,Republican,PA,Member,,P000605,full_name+state,
Foreign Affairs,House,118,2023,2024,Ann Wagner,Ann,Wagner,Republican,MO,Member,,W000812,full_name+state,
Foreign Affairs,House,118,2023,2024,Brian Mast,Brian,Mast,Republican,FL,Member,,M001199,no_middle+state,
Foreign Affairs,House,118,2023,2024,Brian Fitzpatrick,Brian,Fitzpatrick,Republican,PA,Member,,F000466,no_middle+state,
Foreign Affairs,House,118,2023,2024,Nicole Malliotakis,Nicole,Malliotakis,Republican,NY,Member,,M000317,full_name+state,
Foreign Affairs,House,118,2023,2024,Ronny Jackson,Ronny,Jackson,Republican,TX,Member,,J000304,full_name+state,
Foreign Affairs,House,118,2023,2024,Young Kim,Young,Kim,Republican,CA,Member,,K000397,full_name+state,
Foreign Affairs,House,118,2023,2024,Maria Salazar,Maria,Salazar,Republican,FL,Member,,S000168,name_key,
Transportation and Infrastructure,House,115,2017,2018,John Smith,John,Smith,Republican,GA,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Mary Johnson,Mary,Johnson,Democrat,HI,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Michael Williams,Michael,Williams,Republican,ID,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Patricia Brown,Patricia,Brown,Democrat,IL,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Robert Jones,Robert,Jones,Republican,IN,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Jennifer Garcia,Jennifer,Garcia,Democrat,IA,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,William Miller,William,Miller,Republican,KS,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Linda Davis,Linda,Davis,Democrat,KY,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,David Rodriguez,David,Rodriguez,Republican,LA,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Elizabeth Martinez,Elizabeth,Martinez,Democrat,ME,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Richard Hernandez,Richard,Hernandez,Republican,MD,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Barbara Lopez,Barbara,Lopez,Democrat,MA,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Joseph Gonzalez,Joseph,Gonzalez,Republican,MI,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Susan Wilson,Susan,Wilson,Democrat,MN,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Thomas Anderson,Thomas,Anderson,Republican,MS,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Jessica Thomas,Jessica,Thomas,Democrat,MO,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Charles Taylor,Charles,Taylor,Republican,MT,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Sarah Moore,Sarah,Moore,Democrat,NE,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Christopher Jackson,Christopher,Jackson,Republican,NV,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Karen Martin,Karen,Martin,Democrat,NH,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Daniel Lee,Daniel,Lee,Republican,NJ,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Nancy Thompson,Nancy,Thompson,Democrat,NM,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Matthew White,Matthew,White,Republican,NY,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Lisa Harris,Lisa,Harris,Democrat,NC,Member,,H001102,last+state,
Transportation and Infrastructure,House,115,2017,2018,Anthony Sanchez,Anthony,Sanchez,Republican,ND,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Betty Clark,Betty,Clark,Democrat,OH,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Mark Ramirez,Mark,Ramirez,Republican,OK,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Margaret Lewis,Margaret,Lewis,Democrat,OR,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Donald Robinson,Donald,Robinson,Republican,PA,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Sandra Walker,Sandra,Walker,Democrat,RI,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Steven Young,Steven,Young,Republican,SC,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Ashley Allen,Ashley,Allen,Democrat,SD,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Paul King,Paul,King,Republican,TN,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Kimberly Wright,Kimberly,Wright,Democrat,TX,Member,,W000827,last+state,
Transportation and Infrastructure,House,115,2017,2018,Andrew Scott,Andrew,Scott,Republican,UT,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Emily Torres,Emily,Torres,Democrat,VT,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Joshua Nguyen,Joshua,Nguyen,Republican,VA,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Donna Hill,Donna,Hill,Democrat,WA,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Kenneth Flores,Kenneth,Flores,Republican,WV,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Michelle Green,Michelle,Green,Democrat,WI,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Kevin Adams,Kevin,Adams,Republican,WY,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Dorothy Nelson,Dorothy,Nelson,Democrat,AL,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Brian Baker,Brian,Baker,Republican,AK,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Carol Hall,Carol,Hall,Democrat,AZ,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,George Rivera,George,Rivera,Republican,AR,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Amanda Campbell,Amanda,Campbell,Democrat,CA,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Edward Mitchell,Edward,Mitchell,Republican,CO,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Melissa Carter,Melissa,Carter,Democrat,CT,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Ronald Roberts,Ronald,Roberts,Republican,DE,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Deborah Gomez,Deborah,Gomez,Democrat,FL,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Timothy Phillips,Timothy,Phillips,Republican,GA,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Stephanie Evans,Stephanie,Evans,Democrat,HI,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Jason Turner,Jason,Turner,Republican,ID,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Rebecca Diaz,Rebecca,Diaz,Democrat,IL,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Jeffrey Parker,Jeffrey,Parker,Republican,IN,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Sharon Cruz,Sharon,Cruz,Democrat,IA,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Ryan Edwards,Ryan,Edwards,Republican,KS,Member,,,no_match,
Transportation and Infrastructure,House,115,2017,2018,Laura Collins,Laura,Collins,Democrat,KY,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,John Smith,John,Smith,Democrat,GA,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Mary Johnson,Mary,Johnson,Republican,HI,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Michael Williams,Michael,Williams,Democrat,ID,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Patricia Brown,Patricia,Brown,Republican,IL,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Robert Jones,Robert,Jones,Democrat,IN,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Jennifer Garcia,Jennifer,Garcia,Republican,IA,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,William Miller,William,Miller,Democrat,KS,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Linda Davis,Linda,Davis,Republican,KY,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,David Rodriguez,David,Rodriguez,Democrat,LA,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Elizabeth Martinez,Elizabeth,Martinez,Republican,ME,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Richard Hernandez,Richard,Hernandez,Democrat,MD,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Barbara Lopez,Barbara,Lopez,Republican,MA,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Joseph Gonzalez,Joseph,Gonzalez,Democrat,MI,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Susan Wilson,Susan,Wilson,Republican,MN,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Thomas Anderson,Thomas,Anderson,Democrat,MS,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Jessica Thomas,Jessica,Thomas,Republican,MO,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Charles Taylor,Charles,Taylor,Democrat,MT,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Sarah Moore,Sarah,Moore,Republican,NE,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Christopher Jackson,Christopher,Jackson,Democrat,NV,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Karen Martin,Karen,Martin,Republican,NH,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Daniel Lee,Daniel,Lee,Democrat,NJ,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Nancy Thompson,Nancy,Thompson,Republican,NM,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Matthew White,Matthew,White,Democrat,NY,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Lisa Harris,Lisa,Harris,Republican,NC,Member,,H001102,last+state,
Transportation and Infrastructure,House,116,2019,2020,Anthony Sanchez,Anthony,Sanchez,Democrat,ND,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Betty Clark,Betty,Clark,Republican,OH,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Mark Ramirez,Mark,Ramirez,Democrat,OK,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Margaret Lewis,Margaret,Lewis,Republican,OR,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Donald Robinson,Donald,Robinson,Democrat,PA,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Sandra Walker,Sandra,Walker,Republican,RI,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Steven Young,Steven,Young,Democrat,SC,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Ashley Allen,Ashley,Allen,Republican,SD,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Paul King,Paul,King,Democrat,TN,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Kimberly Wright,Kimberly,Wright,Republican,TX,Member,,W000827,last+state,
Transportation and Infrastructure,House,116,2019,2020,Andrew Scott,Andrew,Scott,Democrat,UT,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Emily Torres,Emily,Torres,Republican,VT,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Joshua Nguyen,Joshua,Nguyen,Democrat,VA,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Donna Hill,Donna,Hill,Republican,WA,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Kenneth Flores,Kenneth,Flores,Democrat,WV,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Michelle Green,Michelle,Green,Republican,WI,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Kevin Adams,Kevin,Adams,Democrat,WY,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Dorothy Nelson,Dorothy,Nelson,Republican,AL,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Brian Baker,Brian,Baker,Democrat,AK,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Carol Hall,Carol,Hall,Republican,AZ,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,George Rivera,George,Rivera,Democrat,AR,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Amanda Campbell,Amanda,Campbell,Republican,CA,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Edward Mitchell,Edward,Mitchell,Democrat,CO,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Melissa Carter,Melissa,Carter,Republican,CT,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Ronald Roberts,Ronald,Roberts,Democrat,DE,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Deborah Gomez,Deborah,Gomez,Republican,FL,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Timothy Phillips,Timothy,Phillips,Democrat,GA,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Stephanie Evans,Stephanie,Evans,Republican,HI,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Jason Turner,Jason,Turner,Democrat,ID,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Rebecca Diaz,Rebecca,Diaz,Republican,IL,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Jeffrey Parker,Jeffrey,Parker,Democrat,IN,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Sharon Cruz,Sharon,Cruz,Republican,IA,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Ryan Edwards,Ryan,Edwards,Democrat,KS,Member,,,no_match,
Transportation and Infrastructure,House,116,2019,2020,Laura Collins,Laura,Collins,Republican,KY,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,John Smith,John,Smith,Democrat,GA,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Mary Johnson,Mary,Johnson,Republican,HI,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Michael Williams,Michael,Williams,Democrat,ID,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Patricia Brown,Patricia,Brown,Republican,IL,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Robert Jones,Robert,Jones,Democrat,IN,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Jennifer Garcia,Jennifer,Garcia,Republican,IA,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,William Miller,William,Miller,Democrat,KS,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Linda Davis,Linda,Davis,Republican,KY,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,David Rodriguez,David,Rodriguez,Democrat,LA,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Elizabeth Martinez,Elizabeth,Martinez,Republican,ME,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Richard Hernandez,Richard,Hernandez,Democrat,MD,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Barbara Lopez,Barbara,Lopez,Republican,MA,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Joseph Gonzalez,Joseph,Gonzalez,Democrat,MI,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Susan Wilson,Susan,Wilson,Republican,MN,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Thomas Anderson,Thomas,Anderson,Democrat,MS,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Jessica Thomas,Jessica,Thomas,Republican,MO,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Charles Taylor,Charles,Taylor,Democrat,MT,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Sarah Moore,Sarah,Moore,Republican,NE,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Christopher Jackson,Christopher,Jackson,Democrat,NV,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Karen Martin,Karen,Martin,Republican,NH,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Daniel Lee,Daniel,Lee,Democrat,NJ,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Nancy Thompson,Nancy,Thompson,Republican,NM,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Matthew White,Matthew,White,Democrat,NY,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Lisa Harris,Lisa,Harris,Republican,NC,Member,,H001102,last+state,
Transportation and Infrastructure,House,117,2021,2022,Anthony Sanchez,Anthony,Sanchez,Democrat,ND,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Betty Clark,Betty,Clark,Republican,OH,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Mark Ramirez,Mark,Ramirez,Democrat,OK,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Margaret Lewis,Margaret,Lewis,Republican,OR,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Donald Robinson,Donald,Robinson,Democrat,PA,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Sandra Walker,Sandra,Walker,Republican,RI,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Steven Young,Steven,Young,Democrat,SC,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Ashley Allen,Ashley,Allen,Republican,SD,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Paul King,Paul,King,Democrat,TN,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Kimberly Wright,Kimberly,Wright,Republican,TX,Member,,W000827,last+state,
Transportation and Infrastructure,House,117,2021,2022,Andrew Scott,Andrew,Scott,Democrat,UT,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Emily Torres,Emily,Torres,Republican,VT,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Joshua Nguyen,Joshua,Nguyen,Democrat,VA,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Donna Hill,Donna,Hill,Republican,WA,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Kenneth Flores,Kenneth,Flores,Democrat,WV,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Michelle Green,Michelle,Green,Republican,WI,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Kevin Adams,Kevin,Adams,Democrat,WY,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Dorothy Nelson,Dorothy,Nelson,Republican,AL,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Brian Baker,Brian,Baker,Democrat,AK,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Carol Hall,Carol,Hall,Republican,AZ,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,George Rivera,George,Rivera,Democrat,AR,Member,,,no_match,
Transportation and Infrastructure,House,117,2021,2022,Amanda Campbell,Amanda,Campbell,Republican,CA,Member,,,no_match,
